,image_id,category_id,bbox,score,inshore,result,xmin,xmax,ymin,ymax,bbox2,iou,gt_id
1164,12_8_22,0,"[519.2597045898438, 686.3287963867188, 14.04736328125, 21.5889892578125]",0.9208357930183411,0,1,519.2597045898438,533.3070678710938,686.3287963867188,707.9177856445312,"[519.2597045898438, 686.3287963867188, 533.3070678710938, 707.9177856445312]",0.7481755614280701,910
1165,12_8_22,0,"[566.9991455078125, 617.79638671875, 16.5081787109375, 24.9453125]",0.9116361737251281,0,1,566.9991455078125,583.50732421875,617.79638671875,642.74169921875,"[566.9991455078125, 617.79638671875, 583.50732421875, 642.74169921875]",0.7395205497741699,911
1166,12_8_22,0,"[619.4730834960938, 593.611572265625, 16.0074462890625, 27.1837158203125]",0.90826278924942,0,1,619.4730834960938,635.4805297851562,593.611572265625,620.7952880859375,"[619.4730834960938, 593.611572265625, 635.4805297851562, 620.7952880859375]",0.7831403017044067,913
1167,12_8_22,0,"[278.885498046875, 403.6118469238281, 13.96923828125, 19.3690185546875]",0.9076653718948361,0,1,278.885498046875,292.854736328125,403.6118469238281,422.9808654785156,"[278.885498046875, 403.6118469238281, 292.854736328125, 422.9808654785156]",0.7422917485237122,906
1168,12_8_22,0,"[630.8167724609375, 505.3988342285156, 15.6236572265625, 26.840179443359375]",0.890676915645599,0,1,630.8167724609375,646.4404296875,505.3988342285156,532.239013671875,"[630.8167724609375, 505.3988342285156, 646.4404296875, 532.239013671875]",0.7177208662033081,914
1169,12_8_22,0,"[727.9064331054688, 95.03789520263672, 15.0653076171875, 20.876144409179688]",0.877551972866058,0,1,727.9064331054688,742.9717407226562,95.03789520263672,115.9140396118164,"[727.9064331054688, 95.03789520263672, 742.9717407226562, 115.9140396118164]",0.6613556742668152,917
1170,12_8_22,0,"[654.4808349609375, 448.645751953125, 18.061767578125, 30.12030029296875]",0.862934052944183,0,1,654.4808349609375,672.5426025390625,448.645751953125,478.76605224609375,"[654.4808349609375, 448.645751953125, 672.5426025390625, 478.76605224609375]",0.6433517336845398,915
1171,12_8_22,0,"[564.7258911132812, 783.4387817382812, 17.004150390625, 16.56121826171875]",0.858300864696502,0,1,564.7258911132812,581.7300415039062,783.4387817382812,800.0,"[564.7258911132812, 783.4387817382812, 581.7300415039062, 800.0]",0.7385777831077576,909
1172,12_8_23,0,"[702.2395629882812, 543.750732421875, 32.9615478515625, 24.9107666015625]",0.965189337730407,0,1,702.2395629882812,735.2011108398438,543.750732421875,568.6614990234375,"[702.2395629882812, 543.750732421875, 735.2011108398438, 568.6614990234375]",0.8038023114204407,660
1173,12_8_23,0,"[507.3935546875, 15.981436729431152, 26.80810546875, 28.69051742553711]",0.9630874395370481,0,1,507.3935546875,534.20166015625,15.981436729431152,44.67195415496826,"[507.3935546875, 15.981436729431152, 534.20166015625, 44.67195415496826]",0.8408297896385193,656
1174,12_8_23,0,"[524.4468383789062, 551.76708984375, 40.4747314453125, 38.2806396484375]",0.9490476250648491,0,1,524.4468383789062,564.9215698242188,551.76708984375,590.0477294921875,"[524.4468383789062, 551.76708984375, 564.9215698242188, 590.0477294921875]",0.9136732816696167,658
1175,12_8_23,0,"[662.0565185546875, 637.5773315429688, 30.1767578125, 33.7998046875]",0.946316003799438,0,1,662.0565185546875,692.2332763671875,637.5773315429688,671.3771362304688,"[662.0565185546875, 637.5773315429688, 692.2332763671875, 671.3771362304688]",0.7894493341445923,659
1176,12_8_23,0,"[3.701045989990234, 99.66001892089844, 36.29814910888672, 34.69059753417969]",0.9459180831909181,0,1,3.701045989990234,39.99919509887695,99.66001892089844,134.35061645507812,"[3.701045989990234, 99.66001892089844, 39.99919509887695, 134.35061645507812]",0.6474255919456482,655
1177,12_8_23,0,"[414.6089782714844, 487.8233642578125, 24.30621337890625, 34.3780517578125]",0.9369844198226921,0,1,414.6089782714844,438.9151916503906,487.8233642578125,522.201416015625,"[414.6089782714844, 487.8233642578125, 438.9151916503906, 522.201416015625]",0.7150049805641174,657
1178,12_8_23,0,"[743.111083984375, 405.6873779296875, 28.683837890625, 31.38604736328125]",0.930302381515502,0,1,743.111083984375,771.794921875,405.6873779296875,437.07342529296875,"[743.111083984375, 405.6873779296875, 771.794921875, 437.07342529296875]",0.7799751162528992,661
1179,12_8_24,0,"[208.20819091796875, 105.2284164428711, 34.6201171875, 33.577613830566406]",0.965997219085693,0,1,208.20819091796875,242.82830810546875,105.2284164428711,138.8060302734375,"[208.20819091796875, 105.2284164428711, 242.82830810546875, 138.8060302734375]",0.6875717639923096,729
1180,12_8_24,0,"[59.61799240112305, 524.547119140625, 28.50894546508789, 28.3936767578125]",0.9647493958473201,0,1,59.61799240112305,88.12693786621094,524.547119140625,552.9407958984375,"[59.61799240112305, 524.547119140625, 88.12693786621094, 552.9407958984375]",0.7738181352615356,720
1181,12_8_24,0,"[706.3551635742188, 326.6380615234375, 29.12548828125, 27.523681640625]",0.9625078439712521,0,1,706.3551635742188,735.4806518554688,326.6380615234375,354.1617431640625,"[706.3551635742188, 326.6380615234375, 735.4806518554688, 354.1617431640625]",0.6944953203201294,737
1182,12_8_24,0,"[383.88275146484375, 70.73982238769531, 29.8402099609375, 20.17584228515625]",0.9623439908027641,0,1,383.88275146484375,413.72296142578125,70.73982238769531,90.91566467285156,"[383.88275146484375, 70.73982238769531, 413.72296142578125, 90.91566467285156]",0.7246890068054199,732
1183,12_8_24,0,"[279.94085693359375, 227.9969940185547, 38.8035888671875, 31.777694702148438]",0.9612546563148491,0,1,279.94085693359375,318.74444580078125,227.9969940185547,259.7746887207031,"[279.94085693359375, 227.9969940185547, 318.74444580078125, 259.7746887207031]",0.684076726436615,730
1184,12_8_24,0,"[310.8713684082031, 685.4855346679688, 27.4541015625, 23.733642578125]",0.957565367221832,0,1,310.8713684082031,338.3254699707031,685.4855346679688,709.2191772460938,"[310.8713684082031, 685.4855346679688, 338.3254699707031, 709.2191772460938]",0.751214861869812,726
1185,12_8_24,0,"[314.7179260253906, 124.46676635742188, 26.09600830078125, 19.69097900390625]",0.954194784164428,0,1,314.7179260253906,340.8139343261719,124.46676635742188,144.15774536132812,"[314.7179260253906, 124.46676635742188, 340.8139343261719, 144.15774536132812]",0.5734999775886536,731
1186,12_8_24,0,"[603.6959228515625, 436.0797424316406, 25.9327392578125, 24.21728515625]",0.9541512727737421,0,1,603.6959228515625,629.628662109375,436.0797424316406,460.2970275878906,"[603.6959228515625, 436.0797424316406, 629.628662109375, 460.2970275878906]",0.770595133304596,735
1187,12_8_24,0,"[608.386474609375, 665.2955932617188, 27.0177001953125, 24.6708984375]",0.952439188957214,0,1,608.386474609375,635.4041748046875,665.2955932617188,689.9664916992188,"[608.386474609375, 665.2955932617188, 635.4041748046875, 689.9664916992188]",0.7535099983215332,733
1188,12_8_24,0,"[208.96435546875, 516.6139526367188, 25.03302001953125, 35.516845703125]",0.9498065710067741,0,1,208.96435546875,233.99737548828125,516.6139526367188,552.1307983398438,"[208.96435546875, 516.6139526367188, 233.99737548828125, 552.1307983398438]",0.7892091274261475,725
1189,12_8_24,0,"[257.2268981933594, 350.3228454589844, 19.67626953125, 22.882568359375]",0.9389716982841491,0,1,257.2268981933594,276.9031677246094,350.3228454589844,373.2054138183594,"[257.2268981933594, 350.3228454589844, 276.9031677246094, 373.2054138183594]",0.5053238868713379,727
1190,12_8_24,0,"[708.081787109375, 496.63018798828125, 24.2689208984375, 20.84405517578125]",0.9377412796020501,0,1,708.081787109375,732.3507080078125,496.63018798828125,517.4742431640625,"[708.081787109375, 496.63018798828125, 732.3507080078125, 517.4742431640625]",0.7886884808540344,736
1191,12_8_24,0,"[694.5333251953125, 606.3295288085938, 21.2738037109375, 18.5325927734375]",0.934303224086761,0,1,694.5333251953125,715.80712890625,606.3295288085938,624.8621215820312,"[694.5333251953125, 606.3295288085938, 715.80712890625, 624.8621215820312]",0.6877926588058472,734
1192,12_8_24,0,"[139.9065399169922, 5.122273445129394, 21.886505126953125, 21.258338928222656]",0.915473282337188,0,1,139.9065399169922,161.7930450439453,5.122273445129394,26.38061237335205,"[139.9065399169922, 5.122273445129394, 161.7930450439453, 26.38061237335205]",0.6385681629180908,728
1193,12_8_24,0,"[36.8829345703125, 366.4770812988281, 34.40199279785156, 29.0450439453125]",0.9118269085884091,0,1,36.8829345703125,71.28492736816406,366.4770812988281,395.5221252441406,"[36.8829345703125, 366.4770812988281, 71.28492736816406, 395.5221252441406]",0.8006345629692078,721
1194,12_8_24,0,"[122.29524993896484, 416.7066650390625, 27.513816833496094, 27.3055419921875]",0.9108608961105341,0,1,122.29524993896484,149.80906677246094,416.7066650390625,444.01220703125,"[122.29524993896484, 416.7066650390625, 149.80906677246094, 444.01220703125]",0.7327978014945984,722
1195,12_8_24,0,"[139.40968322753906, 313.44940185546875, 21.93475341796875, 23.1624755859375]",0.904482245445251,0,1,139.40968322753906,161.3444366455078,313.44940185546875,336.61187744140625,"[139.40968322753906, 313.44940185546875, 161.3444366455078, 336.61187744140625]",0.6264126300811768,723
1196,12_8_24,0,"[114.70623779296875, 626.2607421875, 20.495452880859375, 26.5609130859375]",0.9030540585517881,0,1,114.70623779296875,135.20169067382812,626.2607421875,652.8216552734375,"[114.70623779296875, 626.2607421875, 135.20169067382812, 652.8216552734375]",0.6952463984489441,724
1197,12_8_24,0,"[0.0, 638.4213256835938, 22.748579025268555, 29.5716552734375]",0.825482964515686,0,1,0.0,22.748579025268555,638.4213256835938,667.9929809570312,"[0.0, 638.4213256835938, 22.748579025268555, 667.9929809570312]",0.8155777454376221,718
1198,12_8_24,0,"[0.0, 768.5516967773438, 19.88933563232422, 31.44830322265625]",0.782159388065338,0,1,0.0,19.88933563232422,768.5516967773438,800.0,"[0.0, 768.5516967773438, 19.88933563232422, 800.0]",0.8115088939666748,719
1199,12_8_24,0,"[735.3692016601562, 679.921630859375, 11.3450927734375, 11.3707275390625]",0.772445738315582,0,1,735.3692016601562,746.7142944335938,679.921630859375,691.2923583984375,"[735.3692016601562, 679.921630859375, 746.7142944335938, 691.2923583984375]",0.642561137676239,738
1200,12_8_25,0,"[436.9826965332031, 633.8887329101562, 39.651123046875, 31.80224609375]",0.9706711173057551,0,1,436.9826965332031,476.6338195800781,633.8887329101562,665.6909790039062,"[436.9826965332031, 633.8887329101562, 476.6338195800781, 665.6909790039062]",0.8018772602081299,830
1201,12_8_25,0,"[290.7098083496094, 568.948974609375, 35.15557861328125, 18.99267578125]",0.9644026756286621,0,1,290.7098083496094,325.8653869628906,568.948974609375,587.941650390625,"[290.7098083496094, 568.948974609375, 325.8653869628906, 587.941650390625]",0.6321460008621216,829
1202,12_8_25,0,"[186.41058349609375, 548.2261352539062, 29.2286376953125, 19.1773681640625]",0.959824204444885,0,1,186.41058349609375,215.63922119140625,548.2261352539062,567.4035034179688,"[186.41058349609375, 548.2261352539062, 215.63922119140625, 567.4035034179688]",0.7024164199829102,828
1203,12_8_25,0,"[322.4388122558594, 243.88433837890625, 28.73126220703125, 20.35888671875]",0.946470975875854,0,1,322.4388122558594,351.1700744628906,243.88433837890625,264.24322509765625,"[322.4388122558594, 243.88433837890625, 351.1700744628906, 264.24322509765625]",0.5952956080436707,841
1204,12_8_25,0,"[226.97341918945312, 725.26611328125, 23.535797119140625, 23.3221435546875]",0.9436532258987421,0,1,226.97341918945312,250.50921630859375,725.26611328125,748.5882568359375,"[226.97341918945312, 725.26611328125, 250.50921630859375, 748.5882568359375]",0.8913572430610657,827
1205,12_8_25,0,"[350.68206787109375, 140.83665466308594, 14.791748046875, 12.3287353515625]",0.9267774224281311,0,1,350.68206787109375,365.47381591796875,140.83665466308594,153.16539001464844,"[350.68206787109375, 140.83665466308594, 365.47381591796875, 153.16539001464844]",0.6024283170700073,846
1206,12_8_25,0,"[22.69902801513672, 161.75733947753906, 15.221084594726562, 12.95635986328125]",0.9238197207450861,0,1,22.69902801513672,37.92011260986328,161.75733947753906,174.7136993408203,"[22.69902801513672, 161.75733947753906, 37.92011260986328, 174.7136993408203]",0.7258349061012268,837
1207,12_8_25,0,"[86.85404205322266, 79.77638244628906, 15.698822021484375, 15.396194458007812]",0.915091276168823,0,1,86.85404205322266,102.55286407470703,79.77638244628906,95.17257690429688,"[86.85404205322266, 79.77638244628906, 102.55286407470703, 95.17257690429688]",0.7459941506385803,843
1208,12_8_25,0,"[29.70121955871582, 230.82711791992188, 18.58534812927246, 13.22698974609375]",0.911892533302307,0,1,29.70121955871582,48.28656768798828,230.82711791992188,244.05410766601562,"[29.70121955871582, 230.82711791992188, 48.28656768798828, 244.05410766601562]",0.6915398240089417,833
1209,12_8_25,0,"[242.01434326171875, 152.7170867919922, 18.64251708984375, 14.6759033203125]",0.9093015789985651,0,1,242.01434326171875,260.6568603515625,152.7170867919922,167.3929901123047,"[242.01434326171875, 152.7170867919922, 260.6568603515625, 167.3929901123047]",0.7639338970184326,839
1210,12_8_25,0,"[546.5574951171875, 72.88309478759766, 23.9725341796875, 17.078536987304688]",0.907991826534271,0,1,546.5574951171875,570.530029296875,72.88309478759766,89.96163177490234,"[546.5574951171875, 72.88309478759766, 570.530029296875, 89.96163177490234]",0.7816015481948853,848
1211,12_8_25,0,"[564.2675170898438, 7.618337631225586, 21.0792236328125, 13.638998031616211]",0.9066449999809261,0,1,564.2675170898438,585.3467407226562,7.618337631225586,21.257335662841797,"[564.2675170898438, 7.618337631225586, 585.3467407226562, 21.257335662841797]",0.7725483179092407,849
1212,12_8_25,0,"[91.04469299316406, 234.10560607910156, 15.934066772460938, 14.081329345703125]",0.906332552433013,0,1,91.04469299316406,106.978759765625,234.10560607910156,248.1869354248047,"[91.04469299316406, 234.10560607910156, 106.978759765625, 248.1869354248047]",0.7642301321029663,835
1213,12_8_25,0,"[178.51995849609375, 188.92747497558594, 20.969879150390625, 14.498199462890625]",0.9058504104614251,0,1,178.51995849609375,199.48983764648438,188.92747497558594,203.42567443847656,"[178.51995849609375, 188.92747497558594, 199.48983764648438, 203.42567443847656]",0.7917329668998718,838
1214,12_8_25,0,"[220.56300354003906, 761.905029296875, 12.921051025390625, 12.5689697265625]",0.8972977399826051,0,1,220.56300354003906,233.4840545654297,761.905029296875,774.4739990234375,"[220.56300354003906, 761.905029296875, 233.4840545654297, 774.4739990234375]",0.6031468510627747,826
1215,12_8_25,0,"[226.63755798339844, 351.3343505859375, 17.42510986328125, 13.4483642578125]",0.8903039693832391,0,1,226.63755798339844,244.0626678466797,351.3343505859375,364.78271484375,"[226.63755798339844, 351.3343505859375, 244.0626678466797, 364.78271484375]",0.6534835696220398,836
1216,12_8_25,0,"[386.64959716796875, 83.7166519165039, 15.73046875, 13.27386474609375]",0.890069603919982,0,1,386.64959716796875,402.38006591796875,83.7166519165039,96.99051666259766,"[386.64959716796875, 83.7166519165039, 402.38006591796875, 96.99051666259766]",0.6823664307594299,847
1217,12_8_25,0,"[64.07943725585938, 415.4297180175781, 12.294296264648438, 23.44927978515625]",0.886487305164337,0,1,64.07943725585938,76.37373352050781,415.4297180175781,438.8789978027344,"[64.07943725585938, 415.4297180175781, 76.37373352050781, 438.8789978027344]",0.837504506111145,832
1218,12_8_25,0,"[96.16146850585938, 289.1799621582031, 14.11810302734375, 12.75872802734375]",0.8695658445358271,0,1,96.16146850585938,110.27957153320312,289.1799621582031,301.9386901855469,"[96.16146850585938, 289.1799621582031, 110.27957153320312, 301.9386901855469]",0.7247121334075928,834
1219,12_8_25,0,"[193.43759155273438, 105.47328186035156, 11.658416748046875, 14.09637451171875]",0.8465444445610041,0,1,193.43759155273438,205.09600830078125,105.47328186035156,119.56965637207031,"[193.43759155273438, 105.47328186035156, 205.09600830078125, 119.56965637207031]",0.690510094165802,844
1220,12_8_25,0,"[389.1343688964844, 292.79840087890625, 12.15576171875, 19.853271484375]",0.8464142084121701,0,1,389.1343688964844,401.2901306152344,292.79840087890625,312.65167236328125,"[389.1343688964844, 292.79840087890625, 401.2901306152344, 312.65167236328125]",0.7182488441467285,842
1221,12_8_25,0,"[331.9393005371094, 82.86783599853516, 13.88128662109375, 14.35009765625]",0.842719793319702,0,1,331.9393005371094,345.8205871582031,82.86783599853516,97.21793365478516,"[331.9393005371094, 82.86783599853516, 345.8205871582031, 97.21793365478516]",0.8728545308113098,845
1222,12_8_25,0,"[281.1760559082031, 248.39369201660156, 12.17425537109375, 14.871231079101562]",0.8375135064125061,0,1,281.1760559082031,293.3503112792969,248.39369201660156,263.2649230957031,"[281.1760559082031, 248.39369201660156, 293.3503112792969, 263.2649230957031]",0.5234096646308899,840
1223,12_8_25,0,"[5.650774002075195, 310.2474365234375, 17.955760955810547, 15.162353515625]",0.7904363274574281,0,1,5.650774002075195,23.606534957885742,310.2474365234375,325.4097900390625,"[5.650774002075195, 310.2474365234375, 23.606534957885742, 325.4097900390625]",0.5386952757835388,831
1224,12_8_25,0,"[23.159122467041016, 786.1261596679688, 17.758460998535156, 13.87384033203125]",0.787732541561126,0,1,23.159122467041016,40.91758346557617,786.1261596679688,800.0,"[23.159122467041016, 786.1261596679688, 40.91758346557617, 800.0]",0.7242255806922913,825
1225,12_8_25,0,"[553.6171875, 106.7954330444336, 11.3306884765625, 12.072494506835938]",0.7541170716285701,0,1,553.6171875,564.9478759765625,106.7954330444336,118.86792755126953,"[553.6171875, 106.7954330444336, 564.9478759765625, 118.86792755126953]",0.7005355954170227,850
1226,12_8_26,0,"[164.22174072265625, 168.0806427001953, 24.528533935546875, 22.3670654296875]",0.9620144367218011,0,1,164.22174072265625,188.75027465820312,168.0806427001953,190.4477081298828,"[164.22174072265625, 168.0806427001953, 188.75027465820312, 190.4477081298828]",0.7378337383270264,776
1227,12_8_26,0,"[204.65208435058594, 471.6493835449219, 14.8697509765625, 15.35552978515625]",0.860666811466217,0,1,204.65208435058594,219.52183532714844,471.6493835449219,487.0049133300781,"[204.65208435058594, 471.6493835449219, 219.52183532714844, 487.0049133300781]",0.569344162940979,775
1228,12_8_26,0,"[18.79218101501465, 777.5935668945312, 15.612611770629883, 18.9447021484375]",0.8406291604042051,0,1,18.79218101501465,34.40479278564453,777.5935668945312,796.5382690429688,"[18.79218101501465, 777.5935668945312, 34.40479278564453, 796.5382690429688]",0.49460914731025696,774
1229,12_8_27,0,"[20.227367401123047, 336.0488586425781, 13.109283447265625, 20.76904296875]",0.843230307102203,1,1,20.227367401123047,33.33665084838867,336.0488586425781,356.8179016113281,"[20.227367401123047, 336.0488586425781, 33.33665084838867, 356.8179016113281]",0.7458842992782593,919
1230,12_8_29,0,"[737.03369140625, 648.552001953125, 13.2197265625, 10.746337890625]",0.8227096199989311,1,1,737.03369140625,750.25341796875,648.552001953125,659.29833984375,"[737.03369140625, 648.552001953125, 750.25341796875, 659.29833984375]",0.44346320629119873,811
1231,12_8_29,0,"[726.3746948242188, 665.567138671875, 10.1595458984375, 9.4814453125]",0.7820167541503901,1,1,726.3746948242188,736.5342407226562,665.567138671875,675.048583984375,"[726.3746948242188, 665.567138671875, 736.5342407226562, 675.048583984375]",0.6827742457389832,810
1232,12_8_30,0,"[580.71435546875, 528.1952514648438, 23.267333984375, 22.729736328125]",0.9109609127044671,1,1,580.71435546875,603.981689453125,528.1952514648438,550.9249877929688,"[580.71435546875, 528.1952514648438, 603.981689453125, 550.9249877929688]",0.8103551268577576,889
1233,12_8_30,0,"[666.4566650390625, 294.85162353515625, 17.7615966796875, 16.61773681640625]",0.9101034998893731,1,1,666.4566650390625,684.21826171875,294.85162353515625,311.4693603515625,"[666.4566650390625, 294.85162353515625, 684.21826171875, 311.4693603515625]",0.6653743386268616,887
1234,12_8_30,0,"[679.544921875, 400.89599609375, 13.5526123046875, 15.3248291015625]",0.8718712329864501,1,1,679.544921875,693.0975341796875,400.89599609375,416.2208251953125,"[679.544921875, 400.89599609375, 693.0975341796875, 416.2208251953125]",0.6509997844696045,888
1235,12_8_30,0,"[538.5501098632812, 260.5943908691406, 11.2552490234375, 10.58367919921875]",0.863632261753082,1,1,538.5501098632812,549.8053588867188,260.5943908691406,271.1780700683594,"[538.5501098632812, 260.5943908691406, 549.8053588867188, 271.1780700683594]",0.26863226294517517,890
1236,12_8_30,0,"[657.4795532226562, 79.9527587890625, 14.3590087890625, 17.179168701171875]",0.8306005001068111,1,1,657.4795532226562,671.8385620117188,79.9527587890625,97.13192749023438,"[657.4795532226562, 79.9527587890625, 671.8385620117188, 97.13192749023438]",0.786334216594696,885
1237,12_8_30,0,"[646.5438842773438, 185.50624084472656, 14.987060546875, 14.968353271484375]",0.7724928259849541,1,1,646.5438842773438,661.5309448242188,185.50624084472656,200.47459411621094,"[646.5438842773438, 185.50624084472656, 661.5309448242188, 200.47459411621094]",0.7744898200035095,886
1238,12_8_30,0,"[542.7710571289062, 777.6367797851562, 20.4832763671875, 15.5435791015625]",0.6045508384704591,1,0,542.7710571289062,563.2543334960938,777.6367797851562,793.1803588867188,"[542.7710571289062, 777.6367797851562, 563.2543334960938, 793.1803588867188]",0.0,0
1239,12_8_4,0,"[74.55961608886719, 100.24777221679688, 13.097640991210938, 15.908035278320312]",0.791545212268829,0,1,74.55961608886719,87.65725708007812,100.24777221679688,116.15580749511719,"[74.55961608886719, 100.24777221679688, 87.65725708007812, 116.15580749511719]",0.3119634687900543,918
1240,12_9_19,0,"[541.1693725585938, 269.4399719238281, 25.74169921875, 36.5006103515625]",0.9616559743881221,0,1,541.1693725585938,566.9110717773438,269.4399719238281,305.9405822753906,"[541.1693725585938, 269.4399719238281, 566.9110717773438, 305.9405822753906]",0.6518563032150269,900
1241,12_9_19,0,"[551.3704223632812, 4.99336051940918, 22.9847412109375, 32.503013610839844]",0.9576329588890071,0,1,551.3704223632812,574.3551635742188,4.99336051940918,37.49637413024902,"[551.3704223632812, 4.99336051940918, 574.3551635742188, 37.49637413024902]",0.8115197420120239,901
1242,12_9_19,0,"[48.70630645751953, 375.7604064941406, 20.72857666015625, 31.171875]",0.91705185174942,0,1,48.70630645751953,69.43488311767578,375.7604064941406,406.9322814941406,"[48.70630645751953, 375.7604064941406, 69.43488311767578, 406.9322814941406]",0.6114338040351868,899
1243,12_9_19,0,"[29.940357208251953, 73.23655700683594, 19.162574768066406, 32.767486572265625]",0.9037569761276241,0,1,29.940357208251953,49.10293197631836,73.23655700683594,106.00404357910156,"[29.940357208251953, 73.23655700683594, 49.10293197631836, 106.00404357910156]",0.6935049891471863,898
1244,12_9_20,0,"[187.94544982910156, 61.75170135498047, 29.37353515625, 22.986846923828125]",0.975573897361755,0,1,187.94544982910156,217.31898498535156,61.75170135498047,84.7385482788086,"[187.94544982910156, 61.75170135498047, 217.31898498535156, 84.7385482788086]",0.5516201257705688,920
1245,12_9_20,0,"[504.4832458496094, 37.887447357177734, 20.107330322265625, 30.068729400634766]",0.9494752287864681,0,1,504.4832458496094,524.590576171875,37.887447357177734,67.9561767578125,"[504.4832458496094, 37.887447357177734, 524.590576171875, 67.9561767578125]",0.7158745527267456,921
1246,12_9_21,0,"[769.595703125, 561.0516967773438, 19.7760009765625, 28.2589111328125]",0.9248992800712581,0,1,769.595703125,789.3717041015625,561.0516967773438,589.3106079101562,"[769.595703125, 561.0516967773438, 789.3717041015625, 589.3106079101562]",0.8609427809715271,820
1247,12_9_21,0,"[742.2783813476562, 765.3174438476562, 20.106201171875, 33.6275634765625]",0.9149641394615171,0,1,742.2783813476562,762.3845825195312,765.3174438476562,798.9450073242188,"[742.2783813476562, 765.3174438476562, 762.3845825195312, 798.9450073242188]",0.8370163440704346,821
1248,12_9_21,0,"[517.8026123046875, 633.9463500976562, 28.1956787109375, 37.4190673828125]",0.8541320562362671,0,1,517.8026123046875,545.998291015625,633.9463500976562,671.3654174804688,"[517.8026123046875, 633.9463500976562, 545.998291015625, 671.3654174804688]",0.6957622766494751,819
1249,12_9_21,0,"[114.98741912841797, 780.4501342773438, 14.735084533691406, 19.072998046875]",0.7878977060317991,0,1,114.98741912841797,129.72250366210938,780.4501342773438,799.5231323242188,"[114.98741912841797, 780.4501342773438, 129.72250366210938, 799.5231323242188]",0.7074931859970093,822
1250,12_9_22,0,"[5.807585716247559, 665.7825927734375, 16.324283599853516, 25.7630615234375]",0.952407896518707,0,1,5.807585716247559,22.131869316101074,665.7825927734375,691.545654296875,"[5.807585716247559, 665.7825927734375, 22.131869316101074, 691.545654296875]",0.5545917749404907,796
1251,12_9_22,0,"[381.9378662109375, 320.53936767578125, 15.6072998046875, 27.12091064453125]",0.935726046562194,0,1,381.9378662109375,397.545166015625,320.53936767578125,347.6602783203125,"[381.9378662109375, 320.53936767578125, 397.545166015625, 347.6602783203125]",0.7148696184158325,803
1252,12_9_22,0,"[207.91201782226562, 574.0182495117188, 22.785064697265625, 42.275146484375]",0.934982419013977,0,1,207.91201782226562,230.69708251953125,574.0182495117188,616.2933959960938,"[207.91201782226562, 574.0182495117188, 230.69708251953125, 616.2933959960938]",0.47898751497268677,799
1253,12_9_22,0,"[115.0598373413086, 454.6600036621094, 23.61292266845703, 44.37451171875]",0.9306225180625911,0,1,115.0598373413086,138.67276000976562,454.6600036621094,499.0345153808594,"[115.0598373413086, 454.6600036621094, 138.67276000976562, 499.0345153808594]",0.7609381079673767,798
1254,12_9_22,0,"[415.5185546875, 66.22201538085938, 16.9420166015625, 24.769775390625]",0.9241582751274101,0,1,415.5185546875,432.4605712890625,66.22201538085938,90.99179077148438,"[415.5185546875, 66.22201538085938, 432.4605712890625, 90.99179077148438]",0.7353153228759766,806
1255,12_9_22,0,"[498.05865478515625, 72.70838928222656, 16.77471923828125, 30.926681518554688]",0.9172647595405571,0,1,498.05865478515625,514.8333740234375,72.70838928222656,103.63507080078125,"[498.05865478515625, 72.70838928222656, 514.8333740234375, 103.63507080078125]",0.6544418931007385,807
1256,12_9_22,0,"[705.9628295898438, 703.7073364257812, 17.82080078125, 29.8765869140625]",0.907014906406402,0,1,705.9628295898438,723.7836303710938,703.7073364257812,733.5839233398438,"[705.9628295898438, 703.7073364257812, 723.7836303710938, 733.5839233398438]",0.5915829539299011,797
1257,12_9_22,0,"[286.87957763671875, 432.4101257324219, 17.78607177734375, 28.37255859375]",0.9059478640556331,0,1,286.87957763671875,304.6656494140625,432.4101257324219,460.7826843261719,"[286.87957763671875, 432.4101257324219, 304.6656494140625, 460.7826843261719]",0.6063780784606934,802
1258,12_9_22,0,"[431.63165283203125, 161.24322509765625, 17.090576171875, 28.60736083984375]",0.903028547763824,0,1,431.63165283203125,448.72222900390625,161.24322509765625,189.8505859375,"[431.63165283203125, 161.24322509765625, 448.72222900390625, 189.8505859375]",0.6115566492080688,805
1259,12_9_22,0,"[255.2753448486328, 319.54638671875, 20.336227416992188, 26.374755859375]",0.896483242511749,0,1,255.2753448486328,275.611572265625,319.54638671875,345.921142578125,"[255.2753448486328, 319.54638671875, 275.611572265625, 345.921142578125]",0.698028028011322,801
1260,12_9_22,0,"[325.1304626464844, 114.69693756103516, 17.49102783203125, 25.98175811767578]",0.8881587386131281,0,1,325.1304626464844,342.6214904785156,114.69693756103516,140.67869567871094,"[325.1304626464844, 114.69693756103516, 342.6214904785156, 140.67869567871094]",0.7533324956893921,804
1261,12_9_22,0,"[181.7362823486328, 383.25445556640625, 14.81121826171875, 27.08807373046875]",0.8862316608428951,0,1,181.7362823486328,196.54750061035156,383.25445556640625,410.342529296875,"[181.7362823486328, 383.25445556640625, 196.54750061035156, 410.342529296875]",0.6281099915504456,800
1262,12_9_22,0,"[559.40576171875, 311.0231628417969, 13.9715576171875, 19.2542724609375]",0.8779420256614681,0,1,559.40576171875,573.3773193359375,311.0231628417969,330.2774353027344,"[559.40576171875, 311.0231628417969, 573.3773193359375, 330.2774353027344]",0.42164918780326843,808
